-6,7612755571967237955277596483938395977020263671875
12,2926748839108181954316023620776832103729248046875
-7,6585498764232209367719406145624816417694091796875
11,8831187579672867826729998341761529445648193359375
-6,8847993796993112169957385049201548099517822265625
-8,1059499109406214500950227375142276287078857421875
3,6983405852405315528130813618190586566925048828125
0,522821508114374555731274085701443254947662353515625
-6,53449931625703062110233076964505016803741455078125
-7,33955309820400092490899623953737318515777587890625
8,7818219168961615395119224558584392070770263671875
-6,6522500399634925116743033868260681629180908203125
-10,97697284932701222714968025684356689453125
4,33175232143956367991677325335331261157989501953125
-6,88455239166407917394963078550063073635101318359375
0,86695853693348201574053746298886835575103759765625
9,1668817612633279878764369641430675983428955078125
-7,03988092765815931528550208895467221736907958984375
11,146380301727791817256729700602591037750244140625
-5,3220051947813491466376945027150213718414306640625
-8,2124814182241774318526950082741677761077880859375
1,3217414446559174745488007829408161342144012451171875
-11,789308587885098944525452679954469203948974609375
1,5024558732476120948007292099646292626857757568359375
-4,41478040115814263089077940094284713268280029296875
1,772602898335013943409421699470840394496917724609375
0,7535724796468292741025152281508781015872955322265625
8,731781581768775168939100694842636585235595703125
0,6024707338842765214081964586512185633182525634765625
-4,8096033366646810947031553951092064380645751953125
7,36186508645023263142093128408305346965789794921875
9,6431283752727807723204023204743862152099609375
-6,3507167175850565143946369062177836894989013671875
0,16171237348720179927141771258902736008167266845703125
-8,4241930089053607133564582909457385540008544921875
-11,53263369401395976865387638099491596221923828125
-8,91455177542217569452986936084926128387451171875
-11,4629006736546781297647612518630921840667724609375
10,614114868012510584094343357719480991363525390625
1,22718674466491517449640014092437922954559326171875
0,557281681525719108094563125632703304290771484375
11,19891967434619317600663634948432445526123046875
-9,6044903493838464925147491157986223697662353515625
1,015291364080534552982726381742395460605621337890625
-0,10716549169924648177154580253045423887670040130615234375
1,575689530017488237945144646801054477691650390625
0,8413087475770228973459552435087971389293670654296875
-7,807196026513882003428079769946634769439697265625
-5,37223772177626823776108722086064517498016357421875
-3,482180487418691683387805824168026447296142578125
0,12786597778643038481050098198466002941131591796875
-7,52618121438972220715868388651870191097259521484375
2,064362772526466383027354822843335568904876708984375
4,01533644802872213830369219067506492137908935546875
11,596125601075964794972605886869132518768310546875
1,8915095048243653064190539225819520652294158935546875
2,26044857986382741188435829826630651950836181640625
0,36644010334407772777609579861746169626712799072265625
2,67763334055315294079946397687308490276336669921875
-5,191088238696675460914775612764060497283935546875
-9,985988692456341908609829260967671871185302734375
1,4224154899114866967835268951603211462497711181640625
-10,1613882554668162327971003833226859569549560546875
2,185490589458516819121314256335608661174774169921875
-5,6183290518692405868250716594047844409942626953125
9,4507617533692620526153405080549418926239013671875
1,3674496105785045596547888635541312396526336669921875
1,479801844307925051680285832844674587249755859375
2,4171972606106049141772018629126250743865966796875
-0,22993269362454160642528222524560987949371337890625
2,62651748105619997630810757982544600963592529296875
-3,55690617000342257369993603788316249847412109375
-6,84124609834469499247688872856087982654571533203125
-8,5908254152887355559187199105508625507354736328125
2,683994504754024124082434354932047426700592041015625
-0,9836100296762053663002234316081739962100982666015625
1,778771290008037464502876900951378047466278076171875
-8,444896316588614837428394821472465991973876953125
-7,4191671129720528909956556162796914577484130859375
-3,134066449514893548666805145330727100372314453125
-0,94552954981620429553146323087275959551334381103515625
-5,08552678777479183480636493186466395854949951171875
3,1841872231449173114015138708055019378662109375
-7,37291165398959247312404841068200767040252685546875
1,54428020806985610846595591283403337001800537109375
-0,62836501407502698413054531556554138660430908203125
4,68525574283325596525173750706017017364501953125
-1,3267658998341931297915152754285372793674468994140625
-0,89404292414439101577272595022805035114288330078125
-4,26856649945616073438259263639338314533233642578125
-7,62838944577844646488529178895987570285797119140625
-0,5815002011777925527979959952062927186489105224609375
9,62024859164410628409314085729420185089111328125
-0,281128245686614819387472152811824344098567962646484375
-7,3432076614809336234657166642136871814727783203125
-6,405886797285258893452919437550008296966552734375
3,083150177264496694107265284401364624500274658203125
0,1660619051495453302180749233230017125606536865234375
0,0677236468276729841608840843036887235939502716064453125
-4,397064345165670573578609037213027477264404296875
1,6647593236712341369099021903821267187595367431640625
2,758406851914924740043488782248459756374359130859375
7,56263070648457613742721150629222393035888671875
-9,62466156666787497897530556656420230865478515625
-0,013857709440824095281641348265111446380615234375
1,30873165452762929561458804528228938579559326171875
-0,753217546919675573491304021445102989673614501953125
-7,4302760902860800484859282732941210269927978515625
1,09784892125066502188701633713208138942718505859375
-8,0267061146072702371156992739997804164886474609375
1,036464365717665092603283483185805380344390869140625
-10,011316666537229735922664985992014408111572265625
-7,9789904345972093580030559678561985492706298828125
-4,983147420988675690978197962976992130279541015625
9,7055314358839819277591232093982398509979248046875
-10,6920150586587769936386393965221941471099853515625
-9,716263930588812769428841420449316501617431640625
-10,0029138572058915457319017150439321994781494140625
-4,49922028074630730998251237906515598297119140625
-6,93791587916956320469807906192727386951446533203125
-6,37209593032666266054775405791588127613067626953125
11,1270180924294184166001286939717829227447509765625
2,183190292029946188989697475335560739040374755859375
-7,27097489452262646381086597102694213390350341796875
-9,297345377058700677253000321798026561737060546875
-7,417437875739036456934627494774758815765380859375
-4,37975349152628989912727774935774505138397216796875
1,1919117660823290716365363550721667706966400146484375
10,864072322959856364832376129925251007080078125
9,647775745015710668894826085306704044342041015625
-0,411862316779412207523591860081069171428680419921875
-6,64291355772746872077050284133292734622955322265625
11,2544284258770712625619125901721417903900146484375
-8,768826321991230798857941408641636371612548828125
-0,570771301474285674970587933785282075405120849609375
-5,00213395467141364036933737224899232387542724609375
2,475138267095327915257030326756648719310760498046875
11,336357885203458550904542789794504642486572265625
2,228299319758514140943361780955456197261810302734375
-9,2026289067599265081298653967678546905517578125
-5,27106129265399037109318669536150991916656494140625
-8,5737750329296549267610316746868193149566650390625
-0,43569821577170297910441831845673732459545135498046875
10,0447524963133236752810262260027229785919189453125
-10,5385652977381614192609049496240913867950439453125
8,9862444862900705544461743556894361972808837890625
-4,2982903297539678533212281763553619384765625
1,9292320204110338099923183108330704271793365478515625
-6,265758792520092157474209670908749103546142578125
0,8222612558948372285527739222743548452854156494140625
9,909765573667851157324548694305121898651123046875
-4,72996456576036994334799601347185671329498291015625
1,223546168468915507077099391608498990535736083984375
-0,90631402402754102087811816090834327042102813720703125
-7,31454066021033444400245571159757673740386962890625
-8,2900427606278181968946228153072297573089599609375
-7,38838053840511843617377962800674140453338623046875
-8,4643903937570765805276096216402947902679443359375
10,380802086947596762911416590213775634765625
-6,0110212903666297989957456593401730060577392578125
9,0768033851955660651356083690188825130462646484375
8,6972212306281964089293978759087622165679931640625
-6,57286086134916214263057554489932954311370849609375
-0,1009979752823315368726042606795090250670909881591796875
1,171201645037136085392148743267171084880828857421875
2,61115333954537387484151622629724442958831787109375
-4,74423274896112001641768074478022754192352294921875
9,7464159409457042926305803121067583560943603515625
1,2096823363445230459234380759880878031253814697265625
8,5342690511615852955173977534286677837371826171875
10,9807559040482800583049538545310497283935546875
-0,85552153336038971875865399852045811712741851806640625
11,73995779368653558094592881388962268829345703125
-9,5592527343107196458049656939692795276641845703125
-9,045033213342268396672807284630835056304931640625
0,290220036891690902347562541763181798160076141357421875
-6,1354246407836061649732073419727385044097900390625
-6,84521473903696442420141465845517814159393310546875
-3,681364997746953804380609653890132904052734375
-4,37113015199474563843295982223935425281524658203125
10,41337753829061085752982762642204761505126953125
-0,61171200888327970091040697298012673854827880859375
-9,7930032347538169545941855176351964473724365234375
-11,155109540226352038416735013015568256378173828125
-1,510910553910771891850117754074744880199432373046875
2,0395342193220518112184436176903545856475830078125
0,676900309212891126975364386453293263912200927734375
9,62722607864336765715052024461328983306884765625
0,63734044293064606723220322237466461956501007080078125
0,49454041132031545391356530672055669128894805908203125
3,39436762327708496655986891710199415683746337890625
-5,9382030526236686540642040199600160121917724609375
2,9376163107779031946620307280682027339935302734375
10,206717296851994802864282974041998386383056640625
-10,4425362300122213099484724807552993297576904296875
-8,5817014992756952551644644699990749359130859375
10,6005587864766805950011985260061919689178466796875
1,380250687159191524955303975730203092098236083984375
-6,4896314225740443504264476359821856021881103515625
7,449710943585049705006895237602293491363525390625
-0,09232387938147450234804836100011016242206096649169921875
11,0370415855524104387086481438018381595611572265625
1,065638624683253876668231896474026143550872802734375
12,0019740205186753456700898823328316211700439453125
2,19768611907893340884356803144328296184539794921875
2,1149631015411234358225556206889450550079345703125
1,59738468766097607698384308605454862117767333984375
-7,109734058020510616415776894427835941314697265625
0,97635109934826902478022248033084906637668609619140625
-7,176194759504625153567758388817310333251953125
1,631855508057364456675486508174799382686614990234375
9,402827799606853886871249414980411529541015625
-11,5780389677357025135506773949600756168365478515625
-8,1944826122113472166574865696020424365997314453125
1,0360211281769873270519610741757787764072418212890625
0,5036952807430765677310091632534749805927276611328125
-12,0422087025232418255882294033654034137725830078125
1,0751577149553330770004322403110563755035400390625
2,396992127428899888030855436227284371852874755859375
-5,2355851093501488691117629059590399265289306640625
-8,4897804571588135758020143839530646800994873046875
1,436773020581540993845237608184106647968292236328125
11,227867668680399759750798693858087062835693359375
1,85515549163087900552682185661979019641876220703125
-10,7565553927685204627096027252264320850372314453125
2,211828077467043573989258220535703003406524658203125
-4,3110660896816295206690483610145747661590576171875
1,573409884627677168822401654324494302272796630859375
-4,888214330242885097277394379489123821258544921875
-10,1690402747381423154138246900402009487152099609375
-6,17884626091374133949329916504211723804473876953125
0,1753074300099855264978288005295326001942157745361328125
2,997309353255090069723109991173259913921356201171875
-6,13118021485920650093248696066439151763916015625
0,8050891933700297098397413719794712960720062255859375
-4,670462721113455728527696919627487659454345703125
-0,483338514344014591461728969079558737576007843017578125
0,3926496989853405228387828174163587391376495361328125
1,128870816598291693111377753666602075099945068359375
9,419960519514038566057934076525270938873291015625
-5,50391132461767096373250751639716327190399169921875
-11,4752164835268661846612303634174168109893798828125
2,3950302577313440366424401872791349887847900390625
1,4627507192566662208577099590911529958248138427734375
4,314372921109669078987280954606831073760986328125
-4,42416913490955732157772217760793864727020263671875
-5,68749289534762514364274466061033308506011962890625
-6,321151424444341415664894157089293003082275390625
-1,6389869334686053559124729872564785182476043701171875
-10,0692418082149881541909053339622914791107177734375
1,1220909757499712977590888840495608747005462646484375
-2,319824265153375808523605883237905800342559814453125
-4,73488887476668907083876547403633594512939453125
-7,4519760541171695678031028364785015583038330078125
1,628705013837519199881853637634776532649993896484375
4,1870839373162755947532787104137241840362548828125
10,2410887017809937304946288350038230419158935546875
0,361460529682256670458428970960085280239582061767578125
-6,223862392057068149142651236616075038909912109375
-7,2142046168287148333320146775804460048675537109375
0,44759798072759793274855155686964280903339385986328125
2,06981407748829848713967294315807521343231201171875
-10,4465888476778534510458484874106943607330322265625
-10,3189849215071074439720177906565368175506591796875
-7,60354226157960244592004528385587036609649658203125
1,329467822338316285168957620044238865375518798828125
-10,8860617141515714223487520939670503139495849609375
0,17315800926588587049792522520874626934528350830078125
0,84208105812591937944233677626471035182476043701171875
7,9506770417133640904694402706809341907501220703125
2,919965420166295455572935679811052978038787841796875
9,24944350430508421823105891235172748565673828125
-0,5928328675471934428031772768008522689342498779296875
2,212200548996856586114745368831790983676910400390625
-6,7944398864172423913032616837881505489349365234375
0,890678889962986719552873182692565023899078369140625
-9,343230013794620703038162901066243648529052734375
-7,9550170054549074194483182509429752826690673828125
-6,70406034124700145326869460404850542545318603515625
-5,58343386100687322226576725370250642299652099609375
-9,4170388733767822486697696149349212646484375
1,8036259990314820189638567171641625463962554931640625
-11,07375936834231566763264709152281284332275390625
-4,93319179837392507437243693857453763484954833984375
-6,9440288644269667628350362065248191356658935546875
-7,9953575612969114416728189098648726940155029296875
-6,7640425397134951168709449120797216892242431640625
-7,3787228947323750816167375887744128704071044921875
-10,025912431747702413531442289240658283233642578125
-1,44316846602982540304083158844150602817535400390625
-9,4908295431721310109196565463207662105560302734375
10,326715402337139693145218188874423503875732421875
-2,866479451368654007836767050321213901042938232421875
1,633351386146744577132494669058360159397125244140625
0,61985718916616672213848460160079412162303924560546875
1,9596280988185821314573331619612872600555419921875
-4,7780758904090134819853119552135467529296875
0,0938403923471360368324667433626018464565277099609375
-6,8211577141127879286841562134213745594024658203125
1,4090706528113461359907887526787817478179931640625
-7,83465852049818067825981415808200836181640625
0,40359972688096712456484738140716217458248138427734375
-9,6536110681146158896126507897861301898956298828125
10,592260690702250514050319907255470752716064453125
-0,0225106591511978759712064857012592256069183349609375
10,3749930007249684393855204689316451549530029296875
11,0700381138152064153246101341210305690765380859375
1,459442114437979665098055193084292113780975341796875
10,609021957628197441181328031234443187713623046875
10,891926914362411338288438855670392513275146484375
0,346676849840700018745565103017725050449371337890625
-4,0337621534976602077904317411594092845916748046875
-10,3040409931243619467977623571641743183135986328125
10,42978612209643785035950713790953159332275390625
-0,73463127563633345840088395561906509101390838623046875
8,375968978073419890506556839682161808013916015625
-0,90349653361082926661396186318597756326198577880859375
0,7176260116127017862908132883603684604167938232421875
-6,34352555454483280072963680140674114227294921875
-4,488194257800291353532884386368095874786376953125
-4,25633567756627684275372303090989589691162109375
10,0295023781240235649647729587741196155548095703125
-5,072955913067712430120081990025937557220458984375
0,328767455422740273451864823073265142738819122314453125
-6,8031038700811077291064066230319440364837646484375
8,8605957588041004413526025018654763698577880859375
1,015649995803411531625215502572245895862579345703125
3,025087854461578018572254222817718982696533203125
-6,96156893838911816629888562601990997791290283203125
0,75404882677986007077919339280924759805202484130859375
-7,8078706132893973546060806256718933582305908203125
1,011930715833191829489123847451992332935333251953125
9,930157953144036042658626683987677097320556640625
-9,4274755210223606383124206331558525562286376953125
2,215185295584443991856460343115031719207763671875
-7,23948320442207471359097326057963073253631591796875
0,93139358148371409473753601560019887983798980712890625
-7,1602231350562508538359907106496393680572509765625
0,56802952816560081661378944772877730429172515869140625
-5,11307645642920505224537919275462627410888671875
-10,9450490636458841464673241716809570789337158203125
-10,4688091563719947174604385509155690670013427734375
0,01514220880833028193279687911854125559329986572265625
2,789337497712809810224143802770413458347320556640625
-6,32117915650862816079325057216919958591461181640625
9,7120492132271056817671706085093319416046142578125
0,8506551098053112269781195209361612796783447265625
9,8474150791023706830173978232778608798980712890625
0,11911813342273791516134906487422995269298553466796875
2,990241390467485604887087902170605957508087158203125
9,3233787513174117833614218397997319698333740234375
-7,918852543526764264925077441148459911346435546875
0,7506048971723069396233540828689001500606536865234375
-9,9876919814321443169546910212375223636627197265625
1,6003324797966367309953739095362834632396697998046875
1,8731585250756399574356692028231918811798095703125
-0,7750209960248282126116237122914753854274749755859375
-10,138090197894371158326976001262664794921875
-7,47510589526822410988415867905132472515106201171875
-6,937916559445181263754420797340571880340576171875
-5,54730254560449420608847503899596631526947021484375
2,136641246331373533706710077240131795406341552734375
1,116825687362583696682349909679032862186431884765625
1,598952958993398620890502570546232163906097412109375
-0,1895207687400481677553187864759820513427257537841796875
1,412143332462195477461364134796895086765289306640625
-4,53515907369949378136197992716915905475616455078125
-5,54197534498384403178761203889735043048858642578125
1,614526681892644699445327205467037856578826904296875
-4,85370121782955976641460438258945941925048828125
1,58269343439154663855106264236383140087127685546875
-5,7991333204871846618289055186323821544647216796875
-7,0667356165445607274477879400365054607391357421875
-9,682026220762036672340400400571525096893310546875
3,03180914787678101873780178721062839031219482421875
8,00855171068615590002082171849906444549560546875
0,5297824703808526880521867497009225189685821533203125
-9,747041320171970113506176858209073543548583984375
-3,766132959642124244936667309957556426525115966796875
-10,5152172106969796772091285674832761287689208984375
-6,19670320690374065719652207917533814907073974609375
-0,54854730642488480629737068738904781639575958251953125
-6,56133419340875434500048868358135223388671875
-5,1644669733431154412528485408984124660491943359375
-1,3800797116338923142819794520619325339794158935546875
-8,8847264000577297338168136775493621826171875
-8,397977168741274311969391419552266597747802734375
9,3082772832582776345589081756770610809326171875
-0,28484189823158967413974096416495740413665771484375
-8,240693471529670688369151321239769458770751953125
-7,52989031153547916375146087375469505786895751953125
10,185912868042759527043017442338168621063232421875
-5,091442519042718828359284088946878910064697265625
-4,7821147986236471894017086015082895755767822265625
-9,994913830877266036623041145503520965576171875
2,540825251009028562521052663214504718780517578125
-5,34575299214997112784431010368280112743377685546875
-10,464419058238735971144706127233803272247314453125
0,41081739028113417599996637363801710307598114013671875
-12,4081100296147841532956590526737272739410400390625
-6,8259056588358735240262831212021410465240478515625
-7,92318238873391234022847129381261765956878662109375
1,9663550197609820369137878515175543725490570068359375
0,4413372500959360511529894210980273783206939697265625
11,0932341899519020245179490302689373493194580078125
9,354375750672613065717087010852992534637451171875
-8,009993786324248077335141715593636035919189453125
-10,4841325355867400759279917110688984394073486328125
-12,8339613255699216409766449942253530025482177734375
-10,3304392854028748160999384708702564239501953125
-0,25253447463652367588338165660388767719268798828125
-5,539539647474153838402344263158738613128662109375
-8,0492224816768072059858241118490695953369140625
-0,63953822508286373160757420919253490865230560302734375
-0,9826098622900929502321787367691285908222198486328125
9,230256181431965245565152144990861415863037109375
-0,82339370712365056448334144079126417636871337890625
8,6533849497418930951653237571008503437042236328125
1,28456859551606594749273426714353263378143310546875
-7,9964098582401827997045984375290572643280029296875
-9,6391083910016366331774406717158854007720947265625
-4,48788617099577180624692118726670742034912109375
-10,5448836879390608345374857890419661998748779296875
1,782541036801411404866257726098410785198211669921875
-5,33889045491738034598938611452467739582061767578125
0,09652540209562399109444186251494102180004119873046875
-0,41519447348013416299039590739994309842586517333984375
-4,4592629801227499086735406308434903621673583984375
0,567269845568400654656215920113027095794677734375
1,0678657408753229329789746770984493196010589599609375
-9,8827813959850860925371307530440390110015869140625
-6,26932566687556747098142295726574957370758056640625
0,2261117522904105836545340935117565095424652099609375
-5,04588514832556089828585754730738699436187744140625
2,134436558109756187917582792579196393489837646484375
-5,542928543288500264907270320691168308258056640625
-5,95098480624860570742384879849851131439208984375
1,969829741829907998607041008654050529003143310546875
-9,1583537989055070482891096617095172405242919921875
-11,2962266353144773489702856750227510929107666015625
9,62086027808458510435229982249438762664794921875
9,0460317512242216508866476942785084247589111328125
3,137705184736298225089967672829516232013702392578125
-7,38941695744314674954011934460140764713287353515625
3,31956812619051877533138394937850534915924072265625
0,7955089345463350891662912545143626630306243896484375
1,9953139877055736661759510752744972705841064453125
0,4373626544886246581000932565075345337390899658203125
-0,989932629044801171147582863341085612773895263671875
-6,17203457088873808089601880055852234363555908203125
-7,293012203602511789313211920671164989471435546875
8,987941824367776888493608566932380199432373046875
1,8596292160607197363475506790564395487308502197265625
9,34701970668712789347409852780401706695556640625
10,15188107357531777097392478026449680328369140625
0,971136024823911814252141994074918329715728759765625
2,64351141825503788140849792398512363433837890625
3,159888088331267663733115114155225455760955810546875
-1,269344119131739834216432427638210356235504150390625
0,6734927491204840688254762426367960870265960693359375
1,9015581072697622655454097184701822698116302490234375
0,32202534297579454847237911963020451366901397705078125
-8,7401372893629609706067640217952430248260498046875
-6,85212704125371896424212536658160388469696044921875
-6,1789315801421853535657646716572344303131103515625
1,367115450079858351983830289100296795368194580078125
3,1323353731753460493791862973012030124664306640625
-8,2177670011291272800235674367286264896392822265625
-7,10745985370129229607982779270969331264495849609375
11,5787909062558895811889669857919216156005859375
1,430246193759846295989746067789383232593536376953125
-7,6907175966105132403072275337763130664825439453125
-0,17464101186675140553461460513062775135040283203125
0,78755130946812901271414375514723360538482666015625
10,021877136299909949457287439145147800445556640625
10,0890127408143701615017562289722263813018798828125
2,41463290642940275887440293445251882076263427734375
-9,5450869869279841850584489293396472930908203125
-3,775004841449189019186860605259425938129425048828125
-10,180053488374799286475536064244806766510009765625
-9,7213977063172816173164392239414155483245849609375
0,277640398589778680804585064834100194275379180908203125
0,97554647541254413400935163735994137823581695556640625
9,150293345002278755373481544665992259979248046875
10,9816868807466310187237468198873102664947509765625
0,920196405606658718312473865807987749576568603515625
-0,005000762420824494784710179118292217026464641094207763671875
1,8223244117125820817904013892984949052333831787109375
7,93059562981182342156216691364534199237823486328125
-6,249127694376159780631496687419712543487548828125
-9,8922283079359392132801076513715088367462158203125
-9,9714801311361913604969231528230011463165283203125
-9,460998158985699291179116698913276195526123046875
-0,2262164582558980063797804405112401582300662994384765625
-7,3258465768704610354689066298305988311767578125
-9,7968526763925378730846205144189298152923583984375
-0,744901428727908321292261462076567113399505615234375
-8,405184643541840472380499704740941524505615234375
-11,6755483629416207946860595257021486759185791015625
3,24120314736157677515393515932373702526092529296875
-7,83751514731406384584033730789087712764739990234375
-7,03392379749424900836629603873006999492645263671875
-5,78614968890883663021895699785090982913970947265625
2,805519440861022673061597743071615695953369140625
-9,793582390786493618861641152761876583099365234375
0,41889877602959646463176568431663326919078826904296875
-9,6027724645957075466640162630937993526458740234375
-11,7374385415767772400386093067936599254608154296875
0,0273572534218224812374575805051790666766464710235595703125
10,191350491734880279182107187807559967041015625
-5,01472942406961141870169740286655724048614501953125
-0,201551145368585371553393770227557979524135589599609375
-0,2692446885490931141049486541305668652057647705078125
-5,105352836947105288345483131706714630126953125
-0,4177622466373611676004884429858066141605377197265625
1,465511895298742928162027965299785137176513671875
2,778859302088836802369087308761663734912872314453125
3,20226673650181314911833396763540804386138916015625
-8,857239077115224290537298657000064849853515625
-3,69469527275761233653383897035382688045501708984375
-1,6582073945408899451336992569849826395511627197265625
10,5813726329348529731078087934292852878570556640625
-0,311587523148715794807372958530322648584842681884765625
-7,0224945656475004085450564161874353885650634765625
-3,85483195583384929960857334663160145282745361328125
1,87870204603397183973356732167303562164306640625
3,73397716064316487205587691278196871280670166015625
0,84591128685415239996103764497092925012111663818359375
-8,903657205809221153458565822802484035491943359375
-8,024051906137781742245351779274642467498779296875
-5,18708009701726968643242798862047493457794189453125
-4,8606466806718362505534969386644661426544189453125
-8,9348929983226614837121815071441233158111572265625
1,912301169904177644554010839783586561679840087890625
0,3046323147455403113070815379614941775798797607421875
-0,1970430511467320122687141292772139422595500946044921875
0,8965445015390665073340414892300032079219818115234375
2,70805150810749761802753710071556270122528076171875
-4,9690608678361147809710018918849527835845947265625
-10,9092836753788535730791409150697290897369384765625
7,9643964378527325465029207407496869564056396484375
9,919383281563881382680847309529781341552734375
-10,9779907334360604664880156633444130420684814453125
-5,8881819654785356732418222236447036266326904296875
-10,1845626078604194475474287173710763454437255859375
-4,31052800527467550040228161378763616085052490234375
0,5704155179430292488262921324349008500576019287109375
2,46704905918721539848093016189523041248321533203125
1,3332804026000422137343548456556163728237152099609375
2,9803977275103488153717989916913211345672607421875
1,0777830569675399541296201277873478829860687255859375
2,065562613860294050027732737362384796142578125
-1,2629620657225331115114386193454265594482421875
-10,4263436651316059311511708074249327182769775390625
3,2272639812113741442090031341649591922760009765625
-10,650171080882063989747621235437691211700439453125
1,798399885590160618420441096532158553600311279296875
8,7539925390292427920257978257723152637481689453125
1,152340759242525880523544401512481272220611572265625
0,80660557280095279697462729018297977745532989501953125
-11,257217700365284684949074289761483669281005859375
-8,7349164536145789128340766183100640773773193359375
9,8772617414215861941784169175662100315093994140625
-8,5770454359284808987240467104129493236541748046875
-1,9748847121891370814950050771585665643215179443359375
-10,70251130524260219090137979947030544281005859375
-0,98247931544490196831276307420921511948108673095703125
8,6043644919704576068397727794945240020751953125
-3,60430448637129874356332948082126677036285400390625
-7,6618104577500663054934193496592342853546142578125
1,361537533860552873221649861079640686511993408203125
-4,603113136029815422034516814164817333221435546875
-6,7074832992427655398159913602285087108612060546875
-4,83726578420186559270632642437703907489776611328125
-7,08208706713584934533400883083231747150421142578125
8,9808226372538531023792529595084488391876220703125
0,489939276044204508053780955378897488117218017578125
0,391627096927636753065371522097848355770111083984375
-5,9280006282242982962316091288812458515167236328125
2,91328281641164910098495965939946472644805908203125
9,209562899622067533300651120953261852264404296875
-0,015864844120905628732653980250688618980348110198974609375
-10,785630998767206989441547193564474582672119140625
9,41311289673547690881605376489460468292236328125
-8,312841224473604739841903210617601871490478515625
-10,5082631739405787385521762189455330371856689453125
-3,68210077311936689881122219958342611789703369140625
-7,2067745908765434847964570508338510990142822265625
8,5928421772810832379718704032711684703826904296875
10,06713986133842553272188524715602397918701171875
10,530656351106980395115897408686578273773193359375
10,3422142688682381361786610796116292476654052734375
-6,02355517614262137016112319543026387691497802734375
0,90825496851733955594454528181813657283782958984375
-4,590239088493117236566831707023084163665771484375
9,8990547787189218098546916735358536243438720703125
-7,63367212225396141178634934476576745510101318359375
0,9292639022318207597805894693010486662387847900390625
1,6610022193001565682379805366508662700653076171875
9,2672823870605558482793639996089041233062744140625
1,6060456441011192740830892944359220564365386962890625
-4,650368991325127154823348973877727985382080078125
0,244646577015100563645688680480816401541233062744140625
-3,75830250282960687258082543849013745784759521484375
-7,1150185076267664641136434511281549930572509765625
-5,91894792104728661996659866417758166790008544921875
-8,6415404431476900981579092331230640411376953125
-6,7407723262795915530887214117683470249176025390625
-6,98377673359638873051835616934113204479217529296875
-1,007477424122938725048470587353222072124481201171875
0,91637434634302172842268419117317534983158111572265625
-8,5060526316912667965652872226200997829437255859375
-10,4566399370460114681691266014240682125091552734375
-10,640861898716206468407108332030475139617919921875
-5,37403726733552478123101536766625940799713134765625
3,1670156177105699413232287042774260044097900390625
-7,5390355463951994607896267552860081195831298828125
-4,251205956577560840514706796966493129730224609375
1,9667616797805447248492782819084823131561279296875
1,492744707304279661030932402354665100574493408203125
-5,86434459908086314072761524585075676441192626953125
-3,43211890459180057888488590833730995655059814453125
0,87181624236331944910460833852994255721569061279296875
2,61465687233763244279316495521925389766693115234375
2,408623851333254517470550126745365560054779052734375
0,533216839411747134391816871357150375843048095703125
-7,707527338195323096670108498074114322662353515625
8,11210427494709307438824907876551151275634765625
